,ax,ay,az,gx,gy,gz,mx,my,mz
0,0.002197265625,0.725830078125,0.214599609375,25.69580078125,-31.280517578125,25.32958984375,15.898799984737483,66.05747863247863,-51.14206730769231
1,0.179931640625,0.9931640625,0.14990234375,13.7939453125,-29.35791015625,0.91552734375,12.861950549450547,65.16721611721611,-50.96987179487179
2,0.13818359375,0.947265625,0.1787109375,6.256103515625,-1.495361328125,9.09423828125,12.683312347374846,64.27695360195361,-48.73133012820513
3,0.23388671875,0.994140625,0.174072265625,-6.622314453125,-4.486083984375,5.126953125,12.326035943223442,64.98916361416362,-49.07572115384615
4,0.25732421875,0.92236328125,0.18115234375,-8.758544921875,34.820556640625,13.00048828125,14.469694368131867,62.49642857142857,-49.42011217948718
5,0.196533203125,0.90234375,0.20947265625,-3.021240234375,25.57373046875,12.75634765625,11.611483134920634,61.78421855921856,-50.453285256410254
6,0.162109375,0.96337890625,0.26708984375,4.638671875,34.698486328125,9.857177734375,10.718292124542124,60.18174603174603,-50.96987179487179
7,0.180419921875,0.93701171875,0.220947265625,4.638671875,14.678955078125,3.021240234375,10.539653922466423,60.35979853479853,-51.48645833333333
8,0.107666015625,0.932373046875,0.259765625,4.486083984375,18.310546875,-1.89208984375,12.14739774114774,59.11343101343101,-52.3474358974359
9,0.124267578125,0.97900390625,0.23486328125,9.613037109375,-9.70458984375,-7.537841796875,10.896930326617825,58.22316849816849,-53.20841346153846
10,0.180908203125,0.973388671875,0.20068359375,3.509521484375,-6.683349609375,-7.50732421875,11.611483134920634,62.14032356532356,-53.89719551282051
11,0.142333984375,0.978515625,0.228515625,-1.5869140625,-6.500244140625,-7.62939453125,10.718292124542124,61.60616605616606,-53.03621794871795
12,0.11474609375,0.990234375,0.204833984375,-1.953125,-7.14111328125,-5.828857421875,12.861950549450547,63.38669108669108,-53.38060897435897
13,0.148681640625,0.966552734375,0.232421875,-8.026123046875,-17.9443359375,-15.9912109375,12.326035943223442,61.78421855921856,-52.51963141025641
14,0.0791015625,0.975341796875,0.199462890625,0.54931640625,15.31982421875,-14.739990234375,12.14739774114774,63.030586080586076,-51.314262820512816
15,0.0654296875,1.0234375,0.2265625,-4.82177734375,-11.871337890625,-13.0615234375,12.683312347374846,63.9208485958486,-51.48645833333333
16,0.010986328125,1.021728515625,0.2314453125,-7.14111328125,-9.3994140625,-19.317626953125,13.576503357753358,64.0989010989011,-50.62548076923077
17,0.050048828125,0.96142578125,0.23193359375,-14.46533203125,-16.9677734375,-25.5126953125,15.54152358058608,67.12579365079365,-48.3869391025641
18,0.056396484375,1.005615234375,0.19482421875,-8.514404296875,-0.274658203125,-7.598876953125,16.077438186813186,69.79658119658119,-49.592307692307685
19,-0.054443359375,0.969482421875,0.210205078125,11.566162109375,21.026611328125,19.53125,16.43471459096459,69.08437118437118,-50.281089743589746
20,-0.15966796875,0.96630859375,0.223876953125,18.768310546875,21.42333984375,17.425537109375,15.362885378510379,66.59163614163614,-50.62548076923077
21,-0.01220703125,1.000732421875,0.144775390625,-3.631591796875,-46.783447265625,7.9345703125,15.720161782661782,65.87942612942612,-50.281089743589746
22,0.066162109375,0.957275390625,0.109130859375,1.89208984375,11.260986328125,6.500244140625,13.933779761904761,65.52332112332113,-49.592307692307685
23,-0.107421875,0.95458984375,0.094970703125,3.875732421875,17.303466796875,2.960205078125,15.005608974358974,64.0989010989011,-50.62548076923077
24,-0.04443359375,1.056396484375,0.291259765625,14.556884765625,-50.23193359375,-26.641845703125,13.933779761904761,65.87942612942612,-48.559134615384615
25,0.152587890625,1.11181640625,0.349609375,6.500244140625,-54.290771484375,-46.417236328125,15.362885378510379,66.23553113553113,-47.18157051282051
26,0.02734375,0.88916015625,0.23974609375,-10.55908203125,-53.466796875,-23.406982421875,19.650202228327228,69.79658119658119,-43.048878205128204
27,-0.027099609375,0.969970703125,0.254150390625,-6.65283203125,-75.042724609375,-12.725830078125,20.72203144078144,70.1526862026862,-39.260576923076925
28,0.054931640625,0.919677734375,0.205810546875,-6.34765625,-72.509765625,-16.815185546875,21.972498855311354,66.05747863247863,-33.578125
29,-0.007080078125,0.986572265625,0.217041015625,12.664794921875,-48.828125,-0.091552734375,22.151137057387054,64.0989010989011,-30.65080128205128
30,-0.071533203125,0.94873046875,0.276611328125,8.209228515625,-50.323486328125,-6.072998046875,20.364755036630036,64.0989010989011,-29.617628205128206
31,0.070068359375,0.966552734375,0.22607421875,7.904052734375,-57.06787109375,-6.2255859375,21.61522245115995,60.35979853479853,-25.312740384615385
32,0.126708984375,1.00927734375,0.19189453125,2.288818359375,-5.9814453125,-10.7421875,22.151137057387054,59.46953601953602,-24.107371794871796
33,0.017578125,1.00634765625,0.10205078125,-3.2958984375,-4.058837890625,-27.862548828125,22.508413461538463,58.757326007326,-24.107371794871796
34,0.07373046875,1.110595703125,0.068603515625,-11.04736328125,-59.234619140625,-20.538330078125,21.79386065323565,58.757326007326,-23.762980769230765
35,0.072265625,0.934326171875,0.06005859375,-16.2353515625,-35.247802734375,-16.29638671875,26.081177503052505,55.908485958485954,-20.146874999999998
36,0.063720703125,0.970947265625,0.056884765625,1.556396484375,-20.1416015625,-8.209228515625,27.331644917582416,54.66211843711844,-20.146874999999998
37,0.169677734375,1.001708984375,0.117919921875,19.287109375,-52.398681640625,-13.24462890625,26.97436851343101,53.59380341880341,-17.391746794871793
38,0.210693359375,1.009033203125,0.1064453125,33.294677734375,42.999267578125,-7.9345703125,24.116157280219777,51.81327838827839,-17.73613782051282
39,0.004638671875,1.05029296875,0.118896484375,19.073486328125,38.87939453125,-5.218505859375,23.044328067765566,56.798748473748475,-21.524439102564102
40,0.136474609375,1.0341796875,0.074462890625,0.30517578125,21.728515625,8.056640625,22.508413461538463,58.04511599511599,-22.04102564102564
41,0.11767578125,1.0634765625,0.11376953125,-15.80810546875,23.4375,22.94921875,22.508413461538463,58.757326007326,-24.107371794871796
42,-0.01953125,1.123046875,0.080810546875,-9.185791015625,64.8193359375,53.192138671875,23.044328067765566,60.003693528693525,-23.935176282051284
43,-0.085205078125,0.939208984375,0.171630859375,-20.56884765625,20.233154296875,34.36279296875,20.186116834554333,56.798748473748475,-26.001522435897435
44,0.176025390625,0.986572265625,0.1259765625,-6.317138671875,2.166748046875,21.78955078125,20.90066964285714,56.798748473748475,-25.657131410256408
45,0.18115234375,0.916259765625,0.1318359375,26.641845703125,82.6416015625,18.829345703125,19.650202228327228,56.62069597069597,-27.895673076923075
46,0.008544921875,1.016357421875,0.150390625,39.97802734375,92.22412109375,15.106201171875,16.613352793040292,60.71590354090354,-33.92251602564102
47,0.035400390625,1.002685546875,0.179443359375,26.397705078125,52.490234375,4.82177734375,15.898799984737483,63.9208485958486,-37.7108173076923
48,0.076904296875,1.01611328125,0.1669921875,11.260986328125,39.24560546875,8.97216796875,14.826970772283273,63.564743589743586,-43.56546474358974
49,0.058349609375,1.021240234375,0.14794921875,1.5869140625,19.83642578125,3.082275390625,14.648332570207568,62.31837606837607,-42.704487179487174
50,0.11572265625,1.051025390625,0.052490234375,1.251220703125,49.346923828125,-2.777099609375,15.54152358058608,62.49642857142857,-44.59863782051282
51,0.025146484375,1.102294921875,0.04443359375,-12.451171875,9.796142578125,-16.11328125,15.898799984737483,65.34526862026861,-48.3869391025641
52,0.11865234375,0.960693359375,-0.046875,-23.345947265625,-9.09423828125,-24.078369140625,18.22109661172161,64.4550061050061,-45.45961538461539
53,0.052001953125,0.972412109375,0.029296875,-11.383056640625,11.077880859375,-15.07568359375,17.506543803418804,69.08437118437118,-46.49278846153846
54,0.091552734375,1.016845703125,0.063720703125,-3.997802734375,-8.087158203125,-5.035400390625,18.399734813797313,68.55021367521368,-44.943028846153844
55,0.180908203125,0.991943359375,0.041748046875,7.01904296875,32.867431640625,5.126953125,20.543393238705736,68.55021367521368,-45.287419871794874
56,0.122314453125,1.02783203125,0.01513671875,12.5732421875,74.89013671875,14.6484375,18.93564942002442,68.72826617826618,-49.592307692307685
57,0.075439453125,1.029541015625,-0.021240234375,3.7841796875,80.56640625,27.7099609375,16.791990995115995,67.65995115995116,-54.75817307692308
58,0.074951171875,1.060546875,-0.051513671875,-7.049560546875,73.30322265625,29.144287109375,15.720161782661782,64.4550061050061,-55.79134615384615
59,0.057373046875,0.991455078125,-0.00830078125,-13.7939453125,57.525634765625,21.331787109375,14.648332570207568,63.030586080586076,-59.579647435897435
60,0.083984375,1.1435546875,0.24072265625,17.181396484375,19.22607421875,32.623291015625,12.861950549450547,59.11343101343101,-59.579647435897435
61,-0.080810546875,0.940185546875,0.273193359375,41.50390625,123.199462890625,18.402099609375,14.112417963980462,56.08653846153845,-62.50697115384615
62,0.1015625,0.973388671875,0.182373046875,18.24951171875,41.473388671875,2.410888671875,14.291056166056165,51.99133089133089,-66.46746794871795
63,0.10107421875,0.958740234375,0.1103515625,18.5546875,92.315673828125,7.2021484375,13.933779761904761,52.703540903540905,-68.53381410256411
64,-0.039306640625,0.98974609375,0.168212890625,5.584716796875,10.1318359375,3.0517578125,15.54152358058608,46.47170329670329,-68.70600961538462
65,0.064453125,1.045166015625,0.14111328125,-5.462646484375,-39.55078125,-18.402099609375,14.826970772283273,49.32054334554335,-69.39479166666666
66,0.123291015625,1.28466796875,0.040283203125,-4.94384765625,-65.216064453125,11.016845703125,14.826970772283273,51.45717338217338,-68.01722756410255
67,0.033447265625,0.9521484375,0.04638671875,-28.38134765625,-43.88427734375,-3.570556640625,15.184247176434676,53.23769841269841,-67.67283653846154
68,0.280029296875,0.99609375,-0.017822265625,7.293701171875,43.27392578125,1.03759765625,13.040588751526252,54.30601343101343,-66.98405448717949
69,-0.0068359375,0.842529296875,0.046142578125,12.26806640625,82.70263671875,30.181884765625,14.469694368131867,52.169383394383395,-68.36161858974359
70,0.056640625,0.94384765625,0.0712890625,6.683349609375,-6.195068359375,6.744384765625,14.469694368131867,45.75949328449328,-69.39479166666666
71,0.28125,1.059326171875,0.016845703125,11.474609375,-16.143798828125,0.1220703125,13.219226953601954,47.36196581196581,-68.18942307692308
72,0.0576171875,1.2587890625,0.125244140625,-4.2724609375,-80.535888671875,-2.166748046875,15.005608974358974,49.49859584859585,-69.9113782051282
