0.308,0.006,0.758,43.396,57.243,18.837,63.417,88.848,-7.749
0.257,0.064,0.975,-77.469,66.772,-17.906,0,0,0
0.175,0.009,0.86,-75.447,-109.673,-15.862,67.168,92.587,-10.676
0.379,0.037,0.911,51.811,-75.287,11.276,69.669,88.67,-6.888
0.371,0.077,0.789,137.131,136.49,-14.503,67.704,91.341,0.861
0.247,0.109,0.91,-53.047,31.593,-19.836,65.739,93.3,-10.676
0.339,0.087,0.969,-54.115,-99.876,-10.307,67.525,91.519,-9.299
0.528,0.119,0.897,121.841,-86.296,16.861,64.667,85.821,2.411
0.391,0.101,0.746,61.76,60.043,-15.984,0,0,0
0.294,0.107,0.915,-83.107,105.171,-33.829,62.881,92.231,0.0
0.252,0.014,0.936,-54.329,-101.547,-6.271,68.776,94.546,-11.881
0.543,0.082,0.78,96.878,-120.911,-34.561,69.848,90.273,-1.55
0.379,0.193,0.801,82.893,175.766,-31.136,65.203,88.848,8.782
0.141,0.14,0.555,-70.641,133.255,-44.067,67.525,93.656,-10.332
0.132,0.15,0.822,-55.046,-157.516,-8.217,67.347,90.985,-4.994
0.453,0.26,0.653,29.564,-21.072,18.867,0,0,0
0.038,0.097,0.906,76.241,162.613,-20.561,65.382,87.602,1.378
0.114,0.204,0.859,-68.291,24.406,-34.294,65.024,90.451,-14.464
0.361,0.308,0.82,-47.653,-51.361,-8.591,68.061,91.341,-10.16
0.286,0.342,1.111,83.549,73.059,4.852,67.525,86.534,-7.232
